run-id,use_vernalisation_fix,sowing-date,harvest-date,crop-id,sim.json,crop.json,site.json,incl_hist,climate_path_to_latlon_file,climate_path_to_csvs,gcm,rcm,scenario,ensmem,version,start_date,end_date,groundwater-level,impenetrable-layer,elevation,slope,latitude,landcover,fertilization,NitrogenResponseOn,irrigation,WaterDeficitResponseOn,EmergenceMoistureControlOn,EmergenceFloodingControlOn,LeafExtensionModifier,CO2,O3,FieldConditionModifier,StageTemperatureSum,comment,region_name,species_param_name,cultivar_param_name,param_value,param_index_in_array,coeff,crop_data
33,True,fixed,auto,SU_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2019-02-01,2019-11-01,False,False,True,True,True,False,False,True,False,True,True,False,False,,,0.92,,historic_runs,BRA_BER,,,,,,BB_CType11_2019_100_25832_etrs89-utm32n.asc
34,True,fixed,auto,SU_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2020-02-01,2020-11-01,False,False,True,True,True,False,False,True,False,True,True,False,False,,,0.92,,historic_runs,BRA_BER,,,,,,BB_CType11_2020_100_25832_etrs89-utm32n.asc
35,True,fixed,auto,SU_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2021-02-01,2021-11-01,False,False,True,True,True,False,False,True,False,True,True,False,False,,,0.92,,historic_runs,BRA_BER,,,,,,BB_CType11_2021_100_25832_etrs89-utm32n.asc
36,True,fixed,auto,SU_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2022-02-01,2022-11-01,False,False,True,True,True,False,False,True,False,True,True,False,False,,,0.92,,historic_runs,BRA_BER,,,,,,BB_CType11_2022_100_25832_etrs89-utm32n.asc
37,True,fixed,auto,SM_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2005-02-01,2005-11-01,False,False,True,True,True,False,False,True,False,True,True,False,False,,,0.98,,historic_runs,BRA_BER,,,,,,BB_CType2_2005_100_25832_etrs89-utm32n.asc
38,True,fixed,auto,SM_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2006-02-01,2006-11-01,False,False,True,True,True,False,False,True,False,True,True,False,False,,,0.98,,historic_runs,BRA_BER,,,,,,BB_CType2_2006_100_25832_etrs89-utm32n.asc
39,True,fixed,auto,SM_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2007-02-01,2007-11-01,False,False,True,True,True,False,False,True,False,True,True,False,False,,,0.98,,historic_runs,BRA_BER,,,,,,BB_CType2_2007_100_25832_etrs89-utm32n.asc
40,True,fixed,auto,SM_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2008-02-01,2008-11-01,False,False,True,True,True,False,False,True,False,True,True,False,False,,,0.98,,historic_runs,BRA_BER,,,,,,BB_CType2_2008_100_25832_etrs89-utm32n.asc
41,True,fixed,auto,SM_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2009-02-01,2009-11-01,False,False,True,True,True,False,False,True,False,True,True,False,False,,,0.98,,historic_runs,BRA_BER,,,,,,BB_CType2_2009_100_25832_etrs89-utm32n.asc
42,True,fixed,auto,SM_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2010-02-01,2010-11-01,False,False,True,True,True,False,False,True,False,True,True,False,False,,,0.98,,historic_runs,BRA_BER,,,,,,BB_CType2_2010_100_25832_etrs89-utm32n.asc
43,True,fixed,auto,SM_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2011-02-01,2011-11-01,False,False,True,True,True,False,False,True,False,True,True,False,False,,,0.98,,historic_runs,BRA_BER,,,,,,BB_CType2_2011_100_25832_etrs89-utm32n.asc
44,True,fixed,auto,SM_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2012-02-01,2012-11-01,False,False,True,True,True,False,False,True,False,True,True,False,False,,,0.98,,historic_runs,BRA_BER,,,,,,BB_CType2_2012_100_25832_etrs89-utm32n.asc
45,True,fixed,auto,SM_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2013-02-01,2013-11-01,False,False,True,True,True,False,False,True,False,True,True,False,False,,,0.98,,historic_runs,BRA_BER,,,,,,BB_CType2_2013_100_25832_etrs89-utm32n.asc
46,True,fixed,auto,SM_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2014-02-01,2014-11-01,False,False,True,True,True,False,False,True,False,True,True,False,False,,,0.98,,historic_runs,BRA_BER,,,,,,BB_CType2_2014_100_25832_etrs89-utm32n.asc
47,True,fixed,auto,SM_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2015-02-01,2015-11-01,False,False,True,True,True,False,False,True,False,True,True,False,False,,,0.98,,historic_runs,BRA_BER,,,,,,BB_CType2_2015_100_25832_etrs89-utm32n.asc
48,True,fixed,auto,SM_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2016-02-01,2016-11-01,False,False,True,True,True,False,False,True,False,True,True,False,False,,,0.98,,historic_runs,BRA_BER,,,,,,BB_CType2_2016_100_25832_etrs89-utm32n.asc
49,True,fixed,auto,SM_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2017-02-01,2017-11-01,False,False,True,True,True,False,False,True,False,True,True,False,False,,,0.98,,historic_runs,BRA_BER,,,,,,BB_CType2_2017_100_25832_etrs89-utm32n.asc
50,True,fixed,auto,SM_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2018-02-01,2018-11-01,False,False,True,True,True,False,False,True,False,True,True,False,False,,,0.98,,historic_runs,BRA_BER,,,,,,BB_CType2_2018_100_25832_etrs89-utm32n.asc
51,True,fixed,auto,SM_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2019-02-01,2019-11-01,False,False,True,True,True,False,False,True,False,True,True,False,False,,,0.98,,historic_runs,BRA_BER,,,,,,BB_CType2_2019_100_25832_etrs89-utm32n.asc
52,True,fixed,auto,SM_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2020-02-01,2020-11-01,False,False,True,True,True,False,False,True,False,True,True,False,False,,,0.98,,historic_runs,BRA_BER,,,,,,BB_CType2_2020_100_25832_etrs89-utm32n.asc
53,True,fixed,auto,SM_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2021-02-01,2021-11-01,False,False,True,True,True,False,False,True,False,True,True,False,False,,,0.98,,historic_runs,BRA_BER,,,,,,BB_CType2_2021_100_25832_etrs89-utm32n.asc
54,True,fixed,auto,SM_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2022-02-01,2022-11-01,False,False,True,True,True,False,False,True,False,True,True,False,False,,,0.98,,historic_runs,BRA_BER,,,,,,BB_CType2_2022_100_25832_etrs89-utm32n.asc
55,True,fixed,auto,GM_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2005-02-01,2005-11-01,False,False,True,True,True,False,False,True,False,True,True,False,False,,,0.98,,historic_runs,BRA_BER,,,,,,BB_CType1_2005_100_25832_etrs89-utm32n.asc
56,True,fixed,auto,GM_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2006-02-01,2006-11-01,False,False,True,True,True,False,False,True,False,True,True,False,False,,,0.98,,historic_runs,BRA_BER,,,,,,BB_CType1_2006_100_25832_etrs89-utm32n.asc
57,True,fixed,auto,GM_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2007-02-01,2007-11-01,False,False,True,True,True,False,False,True,False,True,True,False,False,,,0.98,,historic_runs,BRA_BER,,,,,,BB_CType1_2007_100_25832_etrs89-utm32n.asc
58,True,fixed,auto,GM_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2008-02-01,2008-11-01,False,False,True,True,True,False,False,True,False,True,True,False,False,,,0.98,,historic_runs,BRA_BER,,,,,,BB_CType1_2008_100_25832_etrs89-utm32n.asc
59,True,fixed,auto,GM_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2009-02-01,2009-11-01,False,False,True,True,True,False,False,True,False,True,True,False,False,,,0.98,,historic_runs,BRA_BER,,,,,,BB_CType1_2009_100_25832_etrs89-utm32n.asc
60,True,fixed,auto,GM_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2010-02-01,2010-11-01,False,False,True,True,True,False,False,True,False,True,True,False,False,,,0.98,,historic_runs,BRA_BER,,,,,,BB_CType1_2010_100_25832_etrs89-utm32n.asc
61,True,fixed,auto,GM_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2011-02-01,2011-11-01,False,False,True,True,True,False,False,True,False,True,True,False,False,,,0.98,,historic_runs,BRA_BER,,,,,,BB_CType1_2011_100_25832_etrs89-utm32n.asc
62,True,fixed,auto,GM_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2012-02-01,2012-11-01,False,False,True,True,True,False,False,True,False,True,True,False,False,,,0.98,,historic_runs,BRA_BER,,,,,,BB_CType1_2012_100_25832_etrs89-utm32n.asc
63,True,fixed,auto,GM_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2013-02-01,2013-11-01,False,False,True,True,True,False,False,True,False,True,True,False,False,,,0.98,,historic_runs,BRA_BER,,,,,,BB_CType1_2013_100_25832_etrs89-utm32n.asc
64,True,fixed,auto,GM_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2014-02-01,2014-11-01,False,False,True,True,True,False,False,True,False,True,True,False,False,,,0.98,,historic_runs,BRA_BER,,,,,,BB_CType1_2014_100_25832_etrs89-utm32n.asc
65,True,fixed,auto,GM_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2015-02-01,2015-11-01,False,False,True,True,True,False,False,True,False,True,True,False,False,,,0.98,,historic_runs,BRA_BER,,,,,,BB_CType1_2015_100_25832_etrs89-utm32n.asc
66,True,fixed,auto,GM_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2016-02-01,2016-11-01,False,False,True,True,True,False,False,True,False,True,True,False,False,,,0.98,,historic_runs,BRA_BER,,,,,,BB_CType1_2016_100_25832_etrs89-utm32n.asc
67,True,fixed,auto,GM_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2017-02-01,2017-11-01,False,False,True,True,True,False,False,True,False,True,True,False,False,,,0.98,,historic_runs,BRA_BER,,,,,,BB_CType1_2017_100_25832_etrs89-utm32n.asc
68,True,fixed,auto,GM_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2018-02-01,2018-11-01,False,False,True,True,True,False,False,True,False,True,True,False,False,,,0.98,,historic_runs,BRA_BER,,,,,,BB_CType1_2018_100_25832_etrs89-utm32n.asc
69,True,fixed,auto,GM_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2019-02-01,2019-11-01,False,False,True,True,True,False,False,True,False,True,True,False,False,,,0.98,,historic_runs,BRA_BER,,,,,,BB_CType1_2019_100_25832_etrs89-utm32n.asc
70,True,fixed,auto,GM_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2020-02-01,2020-11-01,False,False,True,True,True,False,False,True,False,True,True,False,False,,,0.98,,historic_runs,BRA_BER,,,,,,BB_CType1_2020_100_25832_etrs89-utm32n.asc
71,True,fixed,auto,GM_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2021-02-01,2021-11-01,False,False,True,True,True,False,False,True,False,True,True,False,False,,,0.98,,historic_runs,BRA_BER,,,,,,BB_CType1_2021_100_25832_etrs89-utm32n.asc
72,True,fixed,auto,GM_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2022-02-01,2022-11-01,False,False,True,True,True,False,False,True,False,True,True,False,False,,,0.98,,historic_runs,BRA_BER,,,,,,BB_CType1_2022_100_25832_etrs89-utm32n.asc
73,True,fixed,auto,SW_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2005-02-01,2005-11-01,False,False,True,True,True,False,False,True,False,True,True,False,False,,,1,,historic_runs,BRA_BER,,,,,,BB_CType7_2005_100_25832_etrs89-utm32n.asc
74,True,fixed,auto,SW_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2006-02-01,2006-11-01,False,False,True,True,True,False,False,True,False,True,True,False,False,,,1,,historic_runs,BRA_BER,,,,,,BB_CType7_2006_100_25832_etrs89-utm32n.asc
75,True,fixed,auto,SW_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2007-02-01,2007-11-01,False,False,True,True,True,False,False,True,False,True,True,False,False,,,1,,historic_runs,BRA_BER,,,,,,BB_CType7_2007_100_25832_etrs89-utm32n.asc
76,True,fixed,auto,SW_sfix_hauto,sim.json,crop.json,site.json,False,dwd/csvs,dwd/csvs/germany_ubn_1951-01-01_to_2024-08-30,,,,,,2008-02-01,2008-11-01,False,False,True,True,True,False,False,True,False,True,True,False,False,,,1,,historic_runs,BRA_BER,,,,,,BB_CType7_2008_100_25832_etrs89-utm32n.asc
